0,1,2,3,4,5,6,7,8
1.059948080398545,0.2870337900374188,0.0,1.0222282363185249,0.3447136666821087,0.4210927925858716,0.0,-1.0599480803985482,0.2870337900374188
0.09929317091342188,0.2870337900374188,0.0,-0.09215985480323065,0.3447136666821087,-0.11609256378291175,0.0,-0.09929317091342492,0.2870337900374188
0.9887884574737211,0.2870337900374188,0.0,0.9396809703095059,0.3447136666821087,0.7873555355645875,0.0,-0.9887884574737241,0.2870337900374188
-2.071075328293708,0.2870337900374188,0.0,0.8158600712959775,2.0654794499570244,0.9949044232525266,0.0,2.071075328293705,0.2870337900374188
0.9532086460113092,1.7680316646842698,0.0,0.8984073373049964,2.0654794499570244,2.179153958883708,0.0,-0.9532086460113122,1.7680316646842698
0.7041499657744253,-2.6749619592562834,0.0,0.6094919062734302,0.3447136666821087,0.005995017209993565,0.0,-0.7041499657744285,-2.6749619592562834
1.095527891860957,0.2870337900374188,0.0,1.0635018693230343,0.3447136666821087,0.958278148954655,0.0,-1.0955278918609601,0.2870337900374188
-0.007446263473814031,0.2870337900374188,0.0,-0.21598075381675902,0.3447136666821087,0.030412533408574628,0.0,0.007446263473810997,0.2870337900374188
-0.2920847551731098,0.2870337900374188,0.0,-0.5461698178528347,-1.376052116592807,-0.5800253715559519,0.0,0.2920847551731068,0.2870337900374188
-0.3988241895603457,-1.1939640846094322,0.0,-0.6699907168663631,-1.376052116592807,-0.7753655011446005,0.0,0.39882418956034266,-1.1939640846094322
1.166687514785781,0.2870337900374188,0.0,1.1460491353320532,2.0654794499570244,2.2035714750822892,0.0,-1.166687514785784,0.2870337900374188
-0.4699838124851696,-1.1939640846094322,0.0,-0.752537982875382,-1.376052116592807,-0.7753655011446005,0.0,0.46998381248516663,-1.1939640846094322
-1.5729579678199408,-1.1939640846094322,0.0,0.5269446402644112,0.3447136666821087,0.592015405975939,0.0,1.5729579678199377,-1.1939640846094322
-0.11418569786104994,-1.1939640846094322,0.0,-0.3398016528302874,0.3447136666821087,0.005995017209993565,0.0,0.1141856978610469,-1.1939640846094322
1.095527891860957,0.2870337900374188,0.0,1.0635018693230343,0.3447136666821087,0.592015405975939,0.0,-1.0955278918609601,0.2870337900374188
-0.5411434354099935,0.2870337900374188,0.0,-0.8350852488844009,-1.376052116592807,-1.1294194860240259,0.0,0.5411434354099905,0.2870337900374188
1.131107703323369,1.7680316646842698,0.0,1.1047755023275436,2.0654794499570244,2.2829284027276775,0.0,-1.131107703323372,1.7680316646842698
-1.5373781563575288,0.2870337900374188,0.0,-1.990746973010666,-1.376052116592807,-1.2148807927190595,0.0,1.5373781563575257,0.2870337900374188
1.024368268936133,0.2870337900374188,0.0,0.9809546033140153,0.3447136666821087,0.3356314858908379,0.0,-1.0243682689361362,0.2870337900374188
0.09929317091342188,0.2870337900374188,0.0,-0.09215985480323065,0.3447136666821087,0.567597889777358,0.0,-0.09929317091342492,0.2870337900374188
-0.18534532078587387,0.2870337900374188,0.0,-0.4223489188393063,-1.376052116592807,-1.2759245832155122,0.0,0.18534532078587085,0.2870337900374188
1.2022673262481929,0.2870337900374188,0.0,1.1873227683365626,2.0654794499570244,2.5087904275645525,0.0,-1.202267326248196,0.2870337900374188
-0.7902021156468774,0.2870337900374188,0.0,1.1047755023275436,0.3447136666821087,0.592015405975939,0.0,0.7902021156468744,0.2870337900374188
1.2022673262481929,0.2870337900374188,0.0,1.2285964013410722,2.0654794499570244,1.788473699706411,0.0,-1.202267326248196,0.2870337900374188
